OrderID,OrderDate,ShipDate,CustomerID,ProductID,RegionID,SalesChannel,PaymentMethod,Quantity,UnitPrice,Discount,TotalSales,TotalCost,TotalProfit
ORD-2025-01510,2025-07-03,2025-07-05,CUST-0072,PRD-023,R105,Online,Cash,5,149,0.15,633.25,325,308.25
ORD-2025-02486,2025-07-03,2025-07-04,CUST-0144,PRD-011,R108,In-Store,Bank Transfer,4,499,0,1996,1040,956
ORD-2025-03106,2025-07-03,2025-07-04,CUST-0172,PRD-014,R103,Distributor,PayPal,2,22,0,44,16,28
ORD-2025-00093,2025-07-04,2025-07-08,CUST-0143,PRD-015,R105,Distributor,Bank Transfer,5,15,0.2,60,25,35
ORD-2025-01888,2025-07-04,2025-07-09,CUST-0164,PRD-006,R104,Online,Cash,2,89,0.15,151.3,70,81.3
ORD-2025-01978,2025-07-04,2025-07-07,CUST-0160,PRD-001,R107,Online,PayPal,3,999,0,2997,1950,1047
ORD-2025-02357,2025-07-04,2025-07-09,CUST-0072,PRD-018,R105,Online,Credit Card,6,85,0.15,433.5,240,193.5
ORD-2025-02998,2025-07-04,2025-07-05,CUST-0035,PRD-008,R105,Online,Cash,1,49,0.1,44.1,18,26.1
ORD-2025-00777,2025-07-05,2025-07-09,CUST-0055,PRD-021,R102,In-Store,Bank Transfer,3,289,0.05,823.65,360,463.65
ORD-2025-03429,2025-07-05,2025-07-08,CUST-0080,PRD-016,R102,In-Store,Credit Card,4,24,0.15,81.6,36,45.6
ORD-2025-00510,2025-07-06,2025-07-10,CUST-0177,PRD-001,R104,Online,Credit Card,4,999,0,3996,2600,1396
ORD-2025-01070,2025-07-06,2025-07-11,CUST-0225,PRD-025,R106,In-Store,Bank Transfer,4,620,0.05,2356,1160,1196
ORD-2025-02056,2025-07-06,2025-07-09,CUST-0228,PRD-005,R107,In-Store,Cash,2,39,0,78,30,48
ORD-2025-02711,2025-07-06,2025-07-08,CUST-0075,PRD-028,R104,In-Store,PayPal,4,135,0,540,240,300
ORD-2025-01556,2025-07-07,2025-07-12,CUST-0150,PRD-006,R108,Distributor,Bank Transfer,5,89,0,445,175,270
ORD-2025-03245,2025-07-07,2025-07-12,CUST-0161,PRD-021,R101,Distributor,PayPal,4,289,0.05,1098.2,480,618.2
ORD-2025-00735,2025-07-08,2025-07-10,CUST-0175,PRD-026,R106,Distributor,Cash,3,210,0,630,285,345
ORD-2025-00764,2025-07-08,2025-07-10,CUST-0145,PRD-019,R107,In-Store,Credit Card,6,175,0.15,892.5,450,442.5
ORD-2025-01654,2025-07-08,2025-07-09,CUST-0115,PRD-002,R108,In-Store,PayPal,6,1699,0.15,8664.9,6600,2064.9
ORD-2025-01957,2025-07-08,2025-07-12,CUST-0007,PRD-027,R102,Online,Cash,4,260,0.15,884,460,424
ORD-2025-02535,2025-07-08,2025-07-12,CUST-0216,PRD-027,R108,Distributor,Credit Card,4,260,0.1,936,460,476
ORD-2025-02638,2025-07-08,2025-07-13,CUST-0238,PRD-021,R103,In-Store,Bank Transfer,3,289,0.05,823.65,360,463.65
ORD-2025-02065,2025-07-09,2025-07-13,CUST-0065,PRD-006,R103,Online,Cash,5,89,0.15,378.25,175,203.25
ORD-2025-02100,2025-07-09,2025-07-10,CUST-0084,PRD-007,R107,Distributor,Bank Transfer,2,129,0.2,206.4,110,96.4
ORD-2025-03403,2025-07-09,2025-07-13,CUST-0118,PRD-001,R103,Online,Bank Transfer,5,999,0,4995,3250,1745
ORD-2025-00851,2025-07-11,2025-07-13,CUST-0067,PRD-007,R108,In-Store,Cash,3,129,0,387,165,222
ORD-2025-02294,2025-07-11,2025-07-12,CUST-0145,PRD-002,R103,Distributor,Cash,1,1699,0,1699,1100,599
ORD-2025-03208,2025-07-11,2025-07-12,CUST-0139,PRD-023,R101,Distributor,Cash,4,149,0,596,260,336
ORD-2025-00674,2025-07-12,2025-07-17,CUST-0147,PRD-001,R105,In-Store,Credit Card,1,999,0,999,650,349
ORD-2025-00816,2025-07-12,2025-07-13,CUST-0243,PRD-017,R104,Online,Credit Card,4,139,0.1,500.4,260,240.4
ORD-2025-00890,2025-07-12,2025-07-17,CUST-0077,PRD-008,R104,Distributor,Bank Transfer,1,49,0,49,18,31
ORD-2025-01364,2025-07-12,2025-07-17,CUST-0077,PRD-022,R107,Online,Credit Card,5,450,0,2250,1050,1200
ORD-2025-01812,2025-07-12,2025-07-15,CUST-0093,PRD-016,R105,Distributor,PayPal,4,24,0.2,76.8,36,40.8
ORD-2025-02828,2025-07-12,2025-07-16,CUST-0201,PRD-028,R108,In-Store,Bank Transfer,1,135,0.15,114.75,60,54.75
ORD-2025-00313,2025-07-13,2025-07-14,CUST-0227,PRD-020,R104,In-Store,PayPal,3,230,0,690,330,360
ORD-2025-00525,2025-07-13,2025-07-16,CUST-0188,PRD-022,R103,In-Store,PayPal,1,450,0,450,210,240
ORD-2025-00604,2025-07-13,2025-07-17,CUST-0208,PRD-017,R102,Online,Credit Card,5,139,0.05,660.25,325,335.25
ORD-2025-00787,2025-07-14,2025-07-16,CUST-0246,PRD-019,R108,In-Store,Cash,2,175,0,350,150,200
ORD-2025-01689,2025-07-14,2025-07-16,CUST-0069,PRD-025,R105,In-Store,PayPal,5,620,0.15,2635,1450,1185
ORD-2025-02954,2025-07-14,2025-07-15,CUST-0038,PRD-019,R106,Distributor,Bank Transfer,3,175,0.15,446.25,225,221.25
ORD-2025-00909,2025-07-15,2025-07-19,CUST-0130,PRD-003,R102,Online,Credit Card,5,749,0.2,2996,2400,596
ORD-2025-02032,2025-07-15,2025-07-16,CUST-0140,PRD-025,R107,Distributor,Cash,1,620,0.05,589,290,299
ORD-2025-02605,2025-07-15,2025-07-16,CUST-0201,PRD-021,R105,In-Store,Bank Transfer,6,289,0.1,1560.6,720,840.6
ORD-2025-02625,2025-07-16,2025-07-19,CUST-0190,PRD-023,R108,Distributor,PayPal,5,149,0,745,325,420
ORD-2025-02835,2025-07-17,2025-07-21,CUST-0034,PRD-021,R101,Online,PayPal,6,289,0,1734,720,1014
ORD-2025-03327,2025-07-17,2025-07-21,CUST-0053,PRD-020,R104,Distributor,Bank Transfer,2,230,0,460,220,240
ORD-2025-02957,2025-07-18,2025-07-19,CUST-0199,PRD-008,R101,Online,Credit Card,4,49,0.05,186.2,72,114.2
ORD-2025-00712,2025-07-19,2025-07-22,CUST-0243,PRD-013,R103,Distributor,PayPal,2,28,0.15,47.6,28,19.6
ORD-2025-01322,2025-07-19,2025-07-21,CUST-0123,PRD-023,R108,In-Store,PayPal,2,149,0,298,130,168
ORD-2025-01465,2025-07-19,2025-07-24,CUST-0007,PRD-028,R105,Distributor,Bank Transfer,6,135,0,810,360,450
ORD-2025-01512,2025-07-19,2025-07-21,CUST-0184,PRD-023,R107,In-Store,PayPal,5,149,0,745,325,420
ORD-2025-01584,2025-07-19,2025-07-20,CUST-0083,PRD-019,R102,Distributor,Bank Transfer,6,175,0,1050,450,600
ORD-2025-02636,2025-07-19,2025-07-23,CUST-0047,PRD-013,R101,Distributor,Credit Card,5,28,0,140,70,70
ORD-2025-02962,2025-07-19,2025-07-22,CUST-0202,PRD-026,R105,Distributor,Bank Transfer,6,210,0,1260,570,690
ORD-2025-00547,2025-07-20,2025-07-21,CUST-0010,PRD-024,R106,In-Store,Bank Transfer,4,549,0,2196,960,1236
ORD-2025-01661,2025-07-20,2025-07-24,CUST-0222,PRD-005,R106,Distributor,Bank Transfer,5,39,0,195,75,120
ORD-2025-01016,2025-07-21,2025-07-25,CUST-0177,PRD-012,R102,Distributor,Credit Card,1,199,0.15,169.15,90,79.15
ORD-2025-00227,2025-07-22,2025-07-24,CUST-0047,PRD-007,R101,In-Store,Bank Transfer,2,129,0.2,206.4,110,96.4
ORD-2025-01299,2025-07-22,2025-07-24,CUST-0077,PRD-013,R102,Online,Cash,2,28,0.05,53.2,28,25.2
ORD-2025-01359,2025-07-22,2025-07-25,CUST-0128,PRD-024,R106,Online,PayPal,5,549,0,2745,1200,1545
ORD-2025-01366,2025-07-22,2025-07-26,CUST-0112,PRD-004,R107,In-Store,PayPal,1,2199,0.05,2089.05,1400,689.05
ORD-2025-02068,2025-07-22,2025-07-24,CUST-0025,PRD-013,R104,Distributor,PayPal,1,28,0.05,26.6,14,12.6
ORD-2025-03243,2025-07-22,2025-07-25,CUST-0171,PRD-021,R108,Distributor,Credit Card,2,289,0.2,462.4,240,222.4
ORD-2025-03434,2025-07-22,2025-07-26,CUST-0203,PRD-002,R101,Distributor,Cash,5,1699,0,8495,5500,2995
ORD-2025-00620,2025-07-23,2025-07-27,CUST-0175,PRD-010,R104,Online,Bank Transfer,4,799,0.15,2716.6,1680,1036.6
ORD-2025-00647,2025-07-23,2025-07-25,CUST-0152,PRD-015,R102,In-Store,Credit Card,1,15,0.2,12,5,7
ORD-2025-01425,2025-07-23,2025-07-27,CUST-0166,PRD-018,R107,Distributor,Credit Card,5,85,0,425,200,225
ORD-2025-00034,2025-07-24,2025-07-28,CUST-0238,PRD-017,R105,Distributor,Bank Transfer,2,139,0.2,222.4,130,92.4
ORD-2025-02766,2025-07-24,2025-07-28,CUST-0229,PRD-014,R105,In-Store,Cash,3,22,0.05,62.7,24,38.7
ORD-2025-01069,2025-07-25,2025-07-29,CUST-0198,PRD-018,R102,In-Store,Cash,5,85,0,425,200,225
ORD-2025-01338,2025-07-25,2025-07-27,CUST-0195,PRD-004,R103,Online,Cash,3,2199,0.05,6267.15,4200,2067.15
ORD-2025-02140,2025-07-25,2025-07-29,CUST-0221,PRD-006,R101,Online,Bank Transfer,6,89,0,534,210,324
ORD-2025-02259,2025-07-26,2025-07-29,CUST-0042,PRD-019,R101,In-Store,Cash,3,175,0.05,498.75,225,273.75
ORD-2025-02863,2025-07-26,2025-07-28,CUST-0038,PRD-024,R107,Distributor,Cash,2,549,0,1098,480,618
ORD-2025-00244,2025-07-27,2025-08-01,CUST-0196,PRD-010,R105,Online,PayPal,6,799,0,4794,2520,2274
ORD-2025-00798,2025-07-27,2025-07-31,CUST-0228,PRD-003,R106,Distributor,PayPal,5,749,0.05,3557.75,2400,1157.75
ORD-2025-01405,2025-07-28,2025-07-31,CUST-0147,PRD-003,R102,Distributor,Credit Card,1,749,0.1,674.1,480,194.1
ORD-2025-01413,2025-07-28,2025-07-31,CUST-0185,PRD-014,R104,In-Store,PayPal,2,22,0.05,41.8,16,25.8
ORD-2025-03452,2025-07-28,2025-07-30,CUST-0228,PRD-025,R101,Online,Credit Card,5,620,0.05,2945,1450,1495
ORD-2025-00060,2025-07-29,2025-08-01,CUST-0141,PRD-010,R107,In-Store,Credit Card,6,799,0.05,4554.3,2520,2034.3
ORD-2025-00078,2025-07-29,2025-08-03,CUST-0087,PRD-002,R101,Distributor,PayPal,1,1699,0,1699,1100,599
ORD-2025-01021,2025-07-29,2025-07-31,CUST-0191,PRD-009,R102,In-Store,Bank Transfer,1,329,0.05,312.55,180,132.55
ORD-2025-01504,2025-07-29,2025-07-31,CUST-0059,PRD-017,R107,In-Store,Credit Card,2,139,0.05,264.1,130,134.1
ORD-2025-02815,2025-07-29,2025-08-03,CUST-0119,PRD-027,R106,Distributor,Credit Card,1,260,0.1,234,115,119
ORD-2025-01708,2025-07-30,2025-08-04,CUST-0134,PRD-017,R107,Online,PayPal,2,139,0,278,130,148
ORD-2025-00202,2025-07-31,2025-08-03,CUST-0046,PRD-025,R102,Distributor,Cash,6,620,0,3720,1740,1980
ORD-2025-00482,2025-07-31,2025-08-05,CUST-0005,PRD-027,R105,In-Store,PayPal,3,260,0.2,624,345,279
ORD-2025-02397,2025-07-31,2025-08-03,CUST-0003,PRD-007,R103,Online,Credit Card,3,129,0.05,367.65,165,202.65
ORD-2025-02987,2025-07-31,2025-08-04,CUST-0095,PRD-012,R104,Distributor,Bank Transfer,2,199,0.2,318.4,180,138.4
ORD-2025-00506,2025-08-01,2025-08-02,CUST-0007,PRD-022,R106,Online,Credit Card,1,450,0.1,405,210,195
ORD-2025-00817,2025-08-01,2025-08-04,CUST-0245,PRD-020,R101,Distributor,Bank Transfer,2,230,0.2,368,220,148
ORD-2025-00861,2025-08-01,2025-08-05,CUST-0230,PRD-003,R101,In-Store,Credit Card,4,749,0,2996,1920,1076
ORD-2025-01412,2025-08-01,2025-08-05,CUST-0115,PRD-002,R101,Online,Bank Transfer,5,1699,0,8495,5500,2995
ORD-2025-02142,2025-08-01,2025-08-04,CUST-0180,PRD-011,R108,Online,Credit Card,3,499,0.1,1347.3,780,567.3
ORD-2025-02213,2025-08-01,2025-08-06,CUST-0161,PRD-027,R105,Distributor,Bank Transfer,3,260,0,780,345,435
ORD-2025-02833,2025-08-01,2025-08-04,CUST-0231,PRD-009,R102,Online,PayPal,3,329,0,987,540,447
ORD-2025-02885,2025-08-01,2025-08-02,CUST-0184,PRD-015,R105,In-Store,Bank Transfer,3,15,0.05,42.75,15,27.75
ORD-2025-00330,2025-08-02,2025-08-03,CUST-0201,PRD-017,R105,In-Store,PayPal,3,139,0.15,354.45,195,159.45
ORD-2025-03045,2025-08-03,2025-08-07,CUST-0147,PRD-021,R106,In-Store,Cash,4,289,0.2,924.8,480,444.8
ORD-2025-00728,2025-08-05,2025-08-08,CUST-0039,PRD-026,R106,In-Store,Cash,6,210,0,1260,570,690
ORD-2025-01348,2025-08-05,2025-08-09,CUST-0118,PRD-019,R103,In-Store,Cash,4,175,0,700,300,400
ORD-2025-02392,2025-08-05,2025-08-09,CUST-0096,PRD-006,R104,In-Store,Bank Transfer,3,89,0.2,213.6,105,108.6
ORD-2025-02531,2025-08-05,2025-08-06,CUST-0017,PRD-003,R107,Distributor,Credit Card,6,749,0,4494,2880,1614
ORD-2025-02070,2025-08-06,2025-08-10,CUST-0100,PRD-025,R108,In-Store,PayPal,3,620,0,1860,870,990
ORD-2025-02131,2025-08-07,2025-08-12,CUST-0088,PRD-009,R102,Distributor,Credit Card,2,329,0.15,559.3,360,199.3
ORD-2025-00456,2025-08-08,2025-08-10,CUST-0148,PRD-005,R101,Distributor,PayPal,5,39,0.05,185.25,75,110.25
ORD-2025-00551,2025-08-08,2025-08-10,CUST-0115,PRD-018,R104,Distributor,PayPal,1,85,0,85,40,45
ORD-2025-01197,2025-08-08,2025-08-11,CUST-0104,PRD-022,R102,Distributor,PayPal,6,450,0,2700,1260,1440
ORD-2025-01832,2025-08-08,2025-08-10,CUST-0045,PRD-003,R104,Distributor,PayPal,5,749,0.05,3557.75,2400,1157.75
ORD-2025-03047,2025-08-08,2025-08-13,CUST-0142,PRD-001,R107,Online,Bank Transfer,1,999,0,999,650,349
ORD-2025-00017,2025-08-09,2025-08-14,CUST-0124,PRD-011,R102,Distributor,Cash,1,499,0,499,260,239
ORD-2025-00419,2025-08-09,2025-08-11,CUST-0064,PRD-006,R108,In-Store,Credit Card,5,89,0.05,422.75,175,247.75
ORD-2025-01824,2025-08-09,2025-08-14,CUST-0231,PRD-003,R101,Distributor,PayPal,2,749,0.05,1423.1,960,463.1
ORD-2025-02532,2025-08-09,2025-08-12,CUST-0039,PRD-020,R103,Distributor,Cash,1,230,0.05,218.5,110,108.5
ORD-2025-03241,2025-08-09,2025-08-12,CUST-0058,PRD-026,R101,Distributor,Cash,4,210,0,840,380,460
ORD-2025-00814,2025-08-10,2025-08-15,CUST-0176,PRD-021,R108,Online,Bank Transfer,2,289,0.1,520.2,240,280.2
ORD-2025-01520,2025-08-10,2025-08-12,CUST-0101,PRD-009,R107,Distributor,Credit Card,5,329,0.15,1398.25,900,498.25
ORD-2025-02007,2025-08-10,2025-08-12,CUST-0198,PRD-011,R101,Distributor,PayPal,4,499,0.1,1796.4,1040,756.4
ORD-2025-00161,2025-08-11,2025-08-13,CUST-0193,PRD-023,R104,Distributor,Credit Card,6,149,0,894,390,504
ORD-2025-02666,2025-08-11,2025-08-13,CUST-0001,PRD-016,R108,In-Store,Cash,3,24,0.2,57.6,27,30.6
ORD-2025-00109,2025-08-12,2025-08-13,CUST-0134,PRD-010,R101,Distributor,Bank Transfer,4,799,0.05,3036.2,1680,1356.2
ORD-2025-00876,2025-08-12,2025-08-15,CUST-0203,PRD-011,R107,Online,Cash,5,499,0,2495,1300,1195
ORD-2025-02787,2025-08-12,2025-08-17,CUST-0197,PRD-028,R106,Online,Cash,6,135,0.1,729,360,369
ORD-2025-00984,2025-08-13,2025-08-15,CUST-0063,PRD-014,R107,Online,PayPal,6,22,0.1,118.8,48,70.8
ORD-2025-00994,2025-08-13,2025-08-16,CUST-0221,PRD-006,R101,In-Store,Cash,6,89,0,534,210,324
ORD-2025-03001,2025-08-13,2025-08-18,CUST-0073,PRD-021,R103,Online,Credit Card,3,289,0.15,736.95,360,376.95
ORD-2025-03022,2025-08-13,2025-08-14,CUST-0143,PRD-024,R107,Online,Cash,6,549,0.05,3129.3,1440,1689.3
ORD-2025-03273,2025-08-13,2025-08-15,CUST-0159,PRD-015,R102,Online,Credit Card,5,15,0.05,71.25,25,46.25
ORD-2025-01874,2025-08-14,2025-08-17,CUST-0104,PRD-005,R104,In-Store,Cash,3,39,0.05,111.15,45,66.15
ORD-2025-02260,2025-08-15,2025-08-19,CUST-0071,PRD-025,R104,In-Store,Bank Transfer,5,620,0.2,2480,1450,1030
ORD-2025-03041,2025-08-15,2025-08-20,CUST-0149,PRD-003,R101,In-Store,PayPal,6,749,0.05,4269.3,2880,1389.3
ORD-2025-01285,2025-08-16,2025-08-20,CUST-0027,PRD-025,R108,Online,PayPal,3,620,0.1,1674,870,804
ORD-2025-00951,2025-08-17,2025-08-20,CUST-0152,PRD-018,R103,Online,Credit Card,4,85,0,340,160,180
ORD-2025-01511,2025-08-17,2025-08-21,CUST-0047,PRD-005,R104,Distributor,Cash,3,39,0,117,45,72
ORD-2025-01786,2025-08-17,2025-08-22,CUST-0145,PRD-011,R101,Distributor,Bank Transfer,3,499,0,1497,780,717
ORD-2025-02264,2025-08-17,2025-08-21,CUST-0215,PRD-024,R102,Online,PayPal,1,549,0.05,521.55,240,281.55
ORD-2025-02643,2025-08-17,2025-08-18,CUST-0160,PRD-009,R104,Online,Credit Card,6,329,0,1974,1080,894
ORD-2025-03091,2025-08-17,2025-08-21,CUST-0065,PRD-011,R108,In-Store,Cash,2,499,0.05,948.1,520,428.1
ORD-2025-03099,2025-08-17,2025-08-18,CUST-0038,PRD-010,R103,Distributor,Cash,6,799,0,4794,2520,2274
ORD-2025-01844,2025-08-18,2025-08-21,CUST-0245,PRD-006,R105,Distributor,Bank Transfer,2,89,0,178,70,108
ORD-2025-03329,2025-08-18,2025-08-21,CUST-0099,PRD-013,R104,Online,Cash,6,28,0.2,134.4,84,50.4
ORD-2025-01582,2025-08-19,2025-08-22,CUST-0092,PRD-008,R101,Online,Bank Transfer,1,49,0.05,46.55,18,28.55
ORD-2025-01806,2025-08-19,2025-08-22,CUST-0065,PRD-016,R103,In-Store,PayPal,6,24,0,144,54,90
ORD-2025-00662,2025-08-20,2025-08-24,CUST-0066,PRD-023,R106,In-Store,Bank Transfer,1,149,0,149,65,84
ORD-2025-01463,2025-08-21,2025-08-24,CUST-0181,PRD-026,R108,Distributor,Cash,3,210,0,630,285,345
ORD-2025-02567,2025-08-21,2025-08-23,CUST-0203,PRD-011,R102,Online,Credit Card,3,499,0,1497,780,717
ORD-2025-00650,2025-08-22,2025-08-27,CUST-0109,PRD-007,R107,Online,Cash,5,129,0.2,516,275,241
ORD-2025-01007,2025-08-22,2025-08-25,CUST-0119,PRD-005,R102,Online,PayPal,6,39,0,234,90,144
ORD-2025-03461,2025-08-22,2025-08-25,CUST-0034,PRD-015,R106,Online,Cash,1,15,0.15,12.75,5,7.75
ORD-2025-02248,2025-08-23,2025-08-25,CUST-0181,PRD-019,R108,Distributor,Cash,1,175,0.05,166.25,75,91.25
ORD-2025-02393,2025-08-23,2025-08-28,CUST-0166,PRD-026,R107,Distributor,Credit Card,5,210,0.2,840,475,365
ORD-2025-02718,2025-08-23,2025-08-24,CUST-0010,PRD-012,R104,In-Store,Cash,2,199,0.2,318.4,180,138.4
ORD-2025-00431,2025-08-24,2025-08-28,CUST-0015,PRD-018,R104,Online,PayPal,4,85,0.2,272,160,112
ORD-2025-02559,2025-08-24,2025-08-26,CUST-0087,PRD-004,R102,In-Store,Credit Card,5,2199,0.05,10445.25,7000,3445.25
ORD-2025-02772,2025-08-24,2025-08-25,CUST-0190,PRD-019,R101,Distributor,PayPal,3,175,0.2,420,225,195
ORD-2025-00479,2025-08-25,2025-08-28,CUST-0022,PRD-019,R106,Distributor,Cash,2,175,0,350,150,200
ORD-2025-01176,2025-08-25,2025-08-26,CUST-0085,PRD-016,R105,In-Store,Cash,5,24,0.2,96,45,51
ORD-2025-02418,2025-08-25,2025-08-27,CUST-0244,PRD-017,R101,Distributor,Credit Card,6,139,0.2,667.2,390,277.2
ORD-2025-02688,2025-08-25,2025-08-26,CUST-0124,PRD-019,R101,Distributor,Cash,5,175,0,875,375,500
ORD-2025-02696,2025-08-25,2025-08-29,CUST-0163,PRD-024,R106,In-Store,Credit Card,3,549,0,1647,720,927
ORD-2025-02808,2025-08-25,2025-08-30,CUST-0033,PRD-010,R101,Online,PayPal,3,799,0.15,2037.45,1260,777.45
ORD-2025-03382,2025-08-25,2025-08-26,CUST-0090,PRD-014,R108,In-Store,PayPal,5,22,0.2,88,40,48
ORD-2025-01640,2025-08-26,2025-08-29,CUST-0008,PRD-015,R104,Online,Credit Card,3,15,0.1,40.5,15,25.5
ORD-2025-00066,2025-08-27,2025-08-29,CUST-0046,PRD-022,R107,Online,Credit Card,6,450,0.05,2565,1260,1305
ORD-2025-00690,2025-08-27,2025-09-01,CUST-0188,PRD-027,R105,In-Store,Cash,3,260,0.1,702,345,357
ORD-2025-01779,2025-08-27,2025-09-01,CUST-0052,PRD-009,R102,Distributor,Credit Card,3,329,0.2,789.6,540,249.6
ORD-2025-02292,2025-08-27,2025-08-30,CUST-0185,PRD-012,R104,Distributor,Credit Card,3,199,0.05,567.15,270,297.15
ORD-2025-03453,2025-08-27,2025-08-31,CUST-0083,PRD-019,R103,In-Store,Credit Card,2,175,0,350,150,200
ORD-2025-01404,2025-08-28,2025-09-02,CUST-0249,PRD-022,R103,Distributor,Cash,1,450,0.15,382.5,210,172.5
ORD-2025-02172,2025-08-28,2025-09-01,CUST-0089,PRD-025,R108,Distributor,Cash,4,620,0,2480,1160,1320
ORD-2025-01233,2025-08-29,2025-08-31,CUST-0004,PRD-018,R107,In-Store,PayPal,6,85,0.05,484.5,240,244.5
ORD-2025-01790,2025-08-29,2025-08-31,CUST-0029,PRD-008,R103,Online,PayPal,6,49,0.1,264.6,108,156.6
ORD-2025-02270,2025-08-29,2025-09-02,CUST-0059,PRD-018,R106,Distributor,Cash,1,85,0.15,72.25,40,32.25
ORD-2025-03056,2025-08-29,2025-08-30,CUST-0085,PRD-028,R101,In-Store,Cash,1,135,0.1,121.5,60,61.5
ORD-2025-01280,2025-08-30,2025-09-04,CUST-0095,PRD-010,R101,In-Store,Bank Transfer,4,799,0.15,2716.6,1680,1036.6
ORD-2025-02286,2025-08-30,2025-09-02,CUST-0169,PRD-008,R103,In-Store,Bank Transfer,2,49,0,98,36,62
ORD-2025-02482,2025-08-30,2025-09-04,CUST-0030,PRD-008,R104,Online,Cash,6,49,0.05,279.3,108,171.3
ORD-2025-00873,2025-08-31,2025-09-05,CUST-0124,PRD-027,R103,Distributor,Credit Card,3,260,0,780,345,435
ORD-2025-00222,2025-09-01,2025-09-06,CUST-0113,PRD-021,R108,In-Store,Bank Transfer,1,289,0,289,120,169
ORD-2025-02308,2025-09-01,2025-09-04,CUST-0053,PRD-025,R101,Online,PayPal,1,620,0.2,496,290,206
ORD-2025-03084,2025-09-01,2025-09-03,CUST-0114,PRD-015,R101,In-Store,Cash,4,15,0.05,57,20,37
ORD-2025-03272,2025-09-01,2025-09-05,CUST-0210,PRD-024,R105,Online,PayPal,3,549,0,1647,720,927
ORD-2025-01951,2025-09-02,2025-09-03,CUST-0094,PRD-011,R102,Distributor,PayPal,3,499,0.05,1422.15,780,642.15
ORD-2025-02171,2025-09-02,2025-09-03,CUST-0216,PRD-008,R101,In-Store,PayPal,5,49,0,245,90,155
ORD-2025-01217,2025-09-03,2025-09-08,CUST-0142,PRD-023,R105,Online,Bank Transfer,6,149,0.05,849.3,390,459.3
ORD-2025-00430,2025-09-04,2025-09-05,CUST-0249,PRD-017,R107,Online,Credit Card,5,139,0.15,590.75,325,265.75
ORD-2025-01138,2025-09-04,2025-09-05,CUST-0111,PRD-013,R107,Distributor,PayPal,4,28,0,112,56,56
ORD-2025-02809,2025-09-04,2025-09-09,CUST-0156,PRD-011,R103,In-Store,Credit Card,2,499,0.05,948.1,520,428.1
ORD-2025-03384,2025-09-04,2025-09-07,CUST-0105,PRD-021,R105,Online,Cash,1,289,0.05,274.55,120,154.55
ORD-2025-00155,2025-09-06,2025-09-09,CUST-0158,PRD-010,R103,In-Store,PayPal,6,799,0.1,4314.6,2520,1794.6
ORD-2025-00203,2025-09-06,2025-09-11,CUST-0206,PRD-024,R105,In-Store,PayPal,2,549,0.1,988.2,480,508.2
ORD-2025-00336,2025-09-06,2025-09-08,CUST-0077,PRD-017,R101,In-Store,Cash,4,139,0.05,528.2,260,268.2
ORD-2025-00713,2025-09-06,2025-09-10,CUST-0007,PRD-005,R105,In-Store,PayPal,1,39,0.15,33.15,15,18.15
ORD-2025-01738,2025-09-06,2025-09-08,CUST-0171,PRD-026,R102,Distributor,Cash,5,210,0.05,997.5,475,522.5
ORD-2025-00183,2025-09-07,2025-09-12,CUST-0135,PRD-021,R108,Distributor,Cash,2,289,0.05,549.1,240,309.1
ORD-2025-00404,2025-09-07,2025-09-09,CUST-0100,PRD-012,R105,Distributor,PayPal,6,199,0,1194,540,654
ORD-2025-01892,2025-09-07,2025-09-10,CUST-0108,PRD-005,R106,Distributor,Cash,3,39,0.15,99.45,45,54.45
ORD-2025-02628,2025-09-07,2025-09-09,CUST-0150,PRD-011,R107,Online,Bank Transfer,3,499,0.1,1347.3,780,567.3
ORD-2025-03090,2025-09-07,2025-09-10,CUST-0107,PRD-023,R105,Online,Cash,2,149,0,298,130,168
ORD-2025-00219,2025-09-08,2025-09-09,CUST-0073,PRD-009,R105,Distributor,PayPal,4,329,0,1316,720,596
ORD-2025-01967,2025-09-08,2025-09-13,CUST-0193,PRD-006,R108,Distributor,Bank Transfer,1,89,0.15,75.65,35,40.65
ORD-2025-03168,2025-09-08,2025-09-12,CUST-0111,PRD-020,R104,Online,Credit Card,3,230,0.1,621,330,291
ORD-2025-00705,2025-09-09,2025-09-12,CUST-0186,PRD-003,R105,Online,PayPal,3,749,0.1,2022.3,1440,582.3
ORD-2025-01351,2025-09-09,2025-09-12,CUST-0048,PRD-002,R105,Distributor,PayPal,5,1699,0,8495,5500,2995
ORD-2025-01499,2025-09-09,2025-09-12,CUST-0137,PRD-028,R107,In-Store,Credit Card,2,135,0.05,256.5,120,136.5
ORD-2025-01847,2025-09-09,2025-09-11,CUST-0228,PRD-021,R103,Online,PayPal,4,289,0.1,1040.4,480,560.4
ORD-2025-02979,2025-09-09,2025-09-10,CUST-0032,PRD-018,R105,Online,Bank Transfer,2,85,0.2,136,80,56
ORD-2025-02289,2025-09-10,2025-09-11,CUST-0107,PRD-027,R101,In-Store,Cash,1,260,0.05,247,115,132
ORD-2025-02508,2025-09-10,2025-09-13,CUST-0197,PRD-016,R104,In-Store,Credit Card,4,24,0,96,36,60
ORD-2025-02985,2025-09-10,2025-09-13,CUST-0017,PRD-025,R107,Distributor,Bank Transfer,1,620,0,620,290,330
ORD-2025-01579,2025-09-11,2025-09-16,CUST-0046,PRD-024,R105,In-Store,Cash,6,549,0.15,2799.9,1440,1359.9
